iteration,prune_amount,neurons_before,neurons_after,accuracy,recall,precision,model_size_kb,parameters
1,0.05,64,61,0.963159029306683,0.8979862186337693,0.955841983083787,106.36328125,13897
2,0.05,64,58,0.9637279881826182,0.9019491399707622,0.9514567499018884,106.36328125,13897
