,Accuracy,Recall,Precision
0,0.9402901463912939,0.7502018858361783,0.8236059404595387
1,0.9589577137584749,0.8934210486914296,0.830774469468013
2,0.9628213894403849,0.9175943998661269,0.8343649121688491
3,0.9647161557662682,0.9207977527029951,0.8392948691029218
4,0.9637069867448739,0.9275898843367454,0.8336532994260084
5,0.9649056323988565,0.9195469703875538,0.841266418280694
6,0.9644690123324573,0.9280488674861893,0.8366136091045056
7,0.9647861797391813,0.9287496806426494,0.8364346985991074
8,0.9641889164408051,0.9330805676862717,0.834009669246672
9,0.9649962516579206,0.9275932113417665,0.8386440856090875
