,Train,Test
0,0.5322601874510178,0.25834622884850195
1,0.1828291690812043,0.17671804664193194
2,0.14526777701433502,0.1537476603821685
3,0.12877625905049053,0.13750279027672951
4,0.11864372620802256,0.12981704236155248
5,0.11212811729156749,0.12739707005926643
6,0.10749379255031119,0.12471968792356918
7,0.1039328906318958,0.12359187607074969
8,0.10128167869005995,0.12314752427675324
9,0.09891228871260305,0.12284591725724317
