,Train,Test
0,0.48466003888531106,0.197039473115662
1,0.17802899346537157,0.17285004581319008
2,0.14228046925263604,0.16416035596166312
3,0.1266191453594745,0.1565082887297979
4,0.1167444242189796,0.1524121317376647
5,0.11020838375657865,0.15044857499885292
6,0.1055225571435966,0.14673827099924286
7,0.10164707379696046,0.14650246147572257
8,0.09868899337739188,0.14637437772661172
9,0.09660193039915274,0.1443379615812942
