epoch,loss,cumulative_epoch,iteration
1,0.09609818202186392,1,1
2,0.09187826837915031,2,1
3,0.09098344589461321,3,1
1,0.09571141631967915,4,2
2,0.09192986974469176,5,2
3,0.09116942653367392,6,2
1,0.0973470761946468,7,3
2,0.0947919289915828,8,3
3,0.09416242089466233,9,3
4,0.09418383667259411,10,3
