baseline_accuracy,baseline_recall,baseline_precision,baseline_size_kb,baseline_params,final_accuracy,final_recall,final_precision,final_size_kb,final_params,accuracy_drop,size_reduction_kb,compression_ratio,target_pruning_pct,num_iterations,total_epochs
0.9599870340856907,0.8933855277648199,0.921639825042018,56.36328125,13897,0.958763761813067,0.873132166175453,0.9334067330604997,42.41796875,10361,0.0012232722726237544,13.9453125,1.3287595542867667,30.0,3,10
