epoch,loss,cumulative_epoch,iteration
1,0.10248955628951158,1,1
2,0.09841932207730412,2,1
3,0.09769041810413664,3,1
1,0.10109782573367668,4,2
2,0.09940613175848967,5,2
3,0.09875558089463342,6,2
1,0.10623234080305957,7,3
2,0.10324296830116206,8,3
3,0.1023710200787632,9,3
1,0.10982321096549255,10,4
2,0.10737632848450542,11,4
3,0.10692053575089065,12,4
4,0.10673131829947884,13,4
