epoch,loss,cumulative_epoch,iteration
1,0.10254955048828278,1,1
2,0.09827195820015121,2,1
3,0.09759766536454144,3,1
1,0.10135373935978984,4,2
2,0.09947370226063054,5,2
3,0.09902693329416276,6,2
1,0.10588710584546349,7,3
2,0.10306488382939522,8,3
3,0.10244301183588482,9,3
1,0.11011886269512014,10,4
2,0.10709023655517445,11,4
3,0.10694790840317675,12,4
4,0.10665772503614877,13,4
