baseline_accuracy,baseline_recall,baseline_precision,baseline_size_kb,baseline_params,final_accuracy,final_recall,final_precision,final_size_kb,final_params,accuracy_drop,size_reduction_kb,compression_ratio,target_pruning_pct,num_iterations,total_epochs
0.9640672431645422,0.9046585872567106,0.9511867152992858,56.36328125,13897,0.9639435564523824,0.9104793068394874,0.9442097830527552,38.31640625,9321,0.00012368671215978733,18.046875,1.4709960240595372,40.0,4,13
