iteration,prune_amount,neurons_before,neurons_after,accuracy,recall,precision,model_size_kb,parameters
1,0.1,64,58,0.964232021471855,0.8993935998888475,0.946922660014508,106.36328125,13897
2,0.1,64,52,0.9647300799660582,0.8999445159492593,0.9504669651398006,106.36328125,13897
