epoch,loss,cumulative_epoch,iteration
1,0.09468858769744773,1,1
2,0.09070863622755684,2,1
3,0.08988258437147154,3,1
1,0.09356064638270474,4,2
2,0.08984151346332285,5,2
3,0.08896927345445922,6,2
