,Train,Test
0,0.5103511245636685,0.21223428953117057
1,0.1829639143266646,0.16900128556530417
2,0.1420413029000273,0.1659007184471889
3,0.12498828995783656,0.1624884374981263
4,0.1152671682395061,0.15696460466440998
5,0.10867761011282134,0.15452453811175798
6,0.10378597375412574,0.15217578008161559
7,0.10021205185504767,0.15407017810229948
8,0.09740928096493455,0.1476651599301876
9,0.0953642766542523,0.15345769983630075
