baseline_accuracy,baseline_recall,baseline_precision,baseline_size_kb,baseline_params,final_accuracy,final_recall,final_precision,final_size_kb,final_params,accuracy_drop,size_reduction_kb,compression_ratio,target_pruning_pct,num_iterations,total_epochs
0.9599870340856907,0.8933855277648199,0.921639825042018,56.36328125,13897,0.9568690404065741,0.8730277521906802,0.9254917721733605,35.03515625,8489,0.003117993679116693,21.328125,1.6087635187869327,50.0,5,16
