epoch,loss,cumulative_epoch,iteration
1,0.0982451440250981,1,1
2,0.09409200222217254,2,1
3,0.0932259670111635,3,1
1,0.09612942101101309,4,2
2,0.0927296177470554,5,2
3,0.09196095504026916,6,2
