epoch,loss,cumulative_epoch,iteration
1,0.09622321864859595,1,1
2,0.09181893563315625,2,1
3,0.09099460185700366,3,1
1,0.0962470166984277,4,2
2,0.09226695874722478,5,2
3,0.09174237578351593,6,2
4,0.09148515892831516,7,2
