baseline_accuracy,baseline_recall,baseline_precision,baseline_size_kb,baseline_params,final_accuracy,final_recall,final_precision,final_size_kb,final_params,accuracy_drop,size_reduction_kb,compression_ratio,target_pruning_pct,num_iterations,total_epochs
0.9599870340856907,0.8933855277648199,0.921639825042018,56.36328125,13897,0.9583624358939727,0.8771716336412929,0.9282862438374762,38.31640625,9321,0.0016245981917180075,18.046875,1.4709960240595372,40.0,4,13
