,Train,Test
0,0.499971626272651,0.2312914154891216
1,0.18716159628177753,0.18747309813497495
2,0.15106821870277579,0.1753247599928311
3,0.1357281072316096,0.15807653683284487
4,0.12529816449390532,0.15777634216341085
5,0.11783135996286538,0.14348655908194985
6,0.11206482722180136,0.13771673077456265
7,0.10809378729014232,0.13442986153353853
8,0.10472908421082683,0.1352917958975128
9,0.10225094796919171,0.13894060945954664
