iteration,prune_amount,neurons_before,neurons_after,accuracy,recall,precision,model_size_kb,parameters
1,0.1,64,58,0.9636186716595494,0.891736671878629,0.9509678303484842,106.36328125,13897
2,0.1,64,52,0.964139788417373,0.8963015621625994,0.9505534985301972,106.36328125,13897
