,Train,Test
0,0.5112751309992652,0.21283727035294345
1,0.19034386705463346,0.17666162947353758
2,0.14925986265625457,0.1654296917317688
3,0.13051878870151898,0.15290482403629999
4,0.11865685739633465,0.14874565619831606
5,0.11127154483649905,0.1502627878630373
6,0.10578722190146235,0.14831943302449804
7,0.10178779427309512,0.14098527209620554
8,0.09870235856500416,0.14384891085257684
9,0.09630995313429205,0.140247067117138
