,Accuracy,Recall,Precision
0,0.9133839624275107,0.7400444143255674,0.8941687878739197
1,0.9379552112745739,0.8201871235912511,0.9321223679543769
2,0.9485109886808989,0.8602960940811384,0.9269694616660921
3,0.9504192979542218,0.8651024503378804,0.9337821964098832
4,0.9495958978418436,0.8610177171503526,0.9295007014331649
5,0.9509317143331696,0.8606956006927243,0.9396009791073731
6,0.955493987058836,0.8757152170174096,0.9396477105239003
7,0.9571443211896541,0.8841529915277156,0.9400283442307489
8,0.9540980941644609,0.871103661878178,0.9359162555139676
9,0.9556459450194895,0.8744887175260958,0.9410540012985184
