,Train,Test
0,0.48010214061571027,0.2490346194280725
1,0.18362443662853145,0.18149121332541276
2,0.14804026646313906,0.15571909867292788
3,0.13131026616669733,0.15497750104398667
4,0.12084843304219424,0.15511311340781392
5,0.11359207554424816,0.15451717978003862
6,0.10835239630656873,0.14171606359642364
7,0.10449893195335812,0.13929282284610492
8,0.10179632965749282,0.14630491797448347
9,0.0995450564186569,0.1463830200395046
