,Accuracy,Recall,Precision
0,0.9132225306905489,0.6864193890433488,0.9176210211364125
1,0.94641259534592,0.8205092652957588,0.9425691772452998
2,0.9539757058134494,0.8518090004631744,0.9470439667540063
3,0.956996338347737,0.8633748423862182,0.9520353580408545
4,0.9597956115512677,0.87366528753021,0.9546796244411665
5,0.9586058051484491,0.867921183157123,0.9562043822027346
6,0.960432019627194,0.8746644812636177,0.9554494790969823
7,0.9620691563442506,0.8838235083469769,0.9534509675433934
8,0.9601783787273683,0.8783419832980922,0.9504660919916301
9,0.9639876038774776,0.898023649651105,0.9492546285961083
