,Train,Test
0,0.5227391667647431,0.1970302529518067
1,0.18197048424228474,0.1658437062551578
2,0.14252119109511627,0.16332997632339413
3,0.12662313768804978,0.15446322289669173
4,0.11671351439493265,0.15797350204848673
5,0.11020153799427039,0.1515450001348178
6,0.10526216946652958,0.15202462261922106
7,0.10191613189389297,0.1555187517144131
8,0.09868909510339471,0.14660079671759849
9,0.09617002370738742,0.15868006070772542
