baseline_accuracy,baseline_recall,baseline_precision,baseline_size_kb,baseline_params,final_accuracy,final_recall,final_precision,final_size_kb,final_params,accuracy_drop,size_reduction_kb,compression_ratio,target_pruning_pct,num_iterations,total_epochs
0.9644994973298531,0.8969168406234675,0.9512110300425901,56.36328125,13897,0.962576438143902,0.8906629215438666,0.9491580373688135,56.36328125,13897,0.001923059185951037,0.0,1.0,40.0,4,13
