iteration,prune_amount,neurons_before,neurons_after,accuracy,recall,precision,model_size_kb,parameters
1,0.1,64,58,0.9609962787969171,0.8934283217164019,0.9492401144287713,106.36328125,13897
2,0.1,64,52,0.9614627543970626,0.897239306131271,0.9467053999585767,106.36328125,13897
3,0.1,64,47,0.959137444208458,0.8909249397815472,0.9477792665303714,106.36328125,13897
