,Accuracy,Recall,Precision
0,0.8352882436823172,0.4700057584464156,0.8327827387020447
1,0.8569051014271287,0.5371470287692509,0.9048920773267243
2,0.8772359168914089,0.6099213946258478,0.9144723127169501
3,0.8677872886068001,0.5692613799842021,0.9219581481076824
4,0.8787262129459068,0.6124762546190692,0.9186644242494959
5,0.8855687143737919,0.641848206978116,0.910845269462668
6,0.885769185670463,0.6366876951759239,0.9232207586539751
7,0.8852358563717722,0.6375375554733174,0.9174492955063217
8,0.8843469742072874,0.6373683909807935,0.914423797199402
9,0.893005064737099,0.6743767854418549,0.9084773407782156
