epoch,loss,cumulative_epoch,iteration
1,0.102567234758326,1,1
2,0.09828338319984876,2,1
3,0.09760953934225798,3,1
1,0.10136972518034286,4,2
2,0.09949469680213016,5,2
3,0.09904222947590875,6,2
1,0.1059027673037125,7,3
2,0.10331910199307251,8,3
3,0.1032151045442533,9,3
1,0.11900012683219409,10,4
2,0.1120424641259007,11,4
3,0.11057109305134287,12,4
1,0.12233410743909326,13,5
2,0.11699737358798583,14,5
3,0.11557835520558807,15,5
4,0.114573962561851,16,5
