baseline_accuracy,baseline_recall,baseline_precision,baseline_size_kb,baseline_params,final_accuracy,final_recall,final_precision,final_size_kb,final_params,accuracy_drop,size_reduction_kb,compression_ratio,target_pruning_pct,num_iterations,total_epochs
0.9640672431645422,0.9046585872567106,0.9511867152992858,56.36328125,13897,0.9627066893307842,0.8999172205756528,0.9481105066562125,51.44140625,12649,0.0013605538337579937,4.921875,1.0956792467157719,10.0,2,6
