iteration,prune_amount,neurons_before,neurons_after,accuracy,recall,precision,model_size_kb,parameters
1,0.1,64,58,0.9623458555076968,0.8861999825504666,0.9497694848912864,106.36328125,13897
2,0.1,64,52,0.9612436705066362,0.8837055552544001,0.9491400412690799,106.36328125,13897
3,0.1,64,47,0.961861631971666,0.8851178176198605,0.9496045052196129,106.36328125,13897
4,0.1,64,42,0.9599570193966114,0.8772930221694308,0.9472375637203989,106.36328125,13897
5,0.1,64,38,0.9549994927182004,0.8564806707040745,0.9387545232873113,106.36328125,13897
