,Accuracy,Recall,Precision
0,0.8005775145947982,0.49113904763443506,0.7898263230215751
1,0.8137473582892176,0.5176734052790559,0.8922170583600669
2,0.8389696804837731,0.6223487424385483,0.8425905245985724
3,0.858425226507083,0.6294221032384639,0.9150066238057386
4,0.8750768973237639,0.6785760570138011,0.9169008352326872
