baseline_accuracy,baseline_recall,baseline_precision,baseline_size_kb,baseline_params,final_accuracy,final_recall,final_precision,final_size_kb,final_params,accuracy_drop,size_reduction_kb,compression_ratio,target_pruning_pct,num_iterations,total_epochs
0.9640672431645422,0.9046585872567106,0.9511867152992858,56.36328125,13897,0.9573139486806161,0.9030857440312869,0.9216773828943541,35.03515625,8489,0.006753294483926031,21.328125,1.6087635187869327,50.0,5,16
