baseline_accuracy,baseline_recall,baseline_precision,baseline_size_kb,baseline_params,final_accuracy,final_recall,final_precision,final_size_kb,final_params,accuracy_drop,size_reduction_kb,compression_ratio,target_pruning_pct,num_iterations,total_epochs
0.9599870340856907,0.8933855277648199,0.921639825042018,56.36328125,13897,0.9571275869121444,0.8752732722657459,0.9251219617885577,35.03515625,8489,0.002859447173546359,21.328125,1.6087635187869327,50.0,5,16
