epoch,loss,cumulative_epoch,iteration
1,0.09618380516742465,1,1
2,0.09170415291466204,2,1
3,0.09111375828927726,3,1
1,0.09639712840475348,4,2
2,0.09437576846161481,5,2
3,0.09371842536183006,6,2
1,0.09849472309121583,7,3
2,0.09693129498051618,8,3
3,0.09676977834067765,9,3
1,0.11103680531661002,10,4
2,0.1057611839389624,11,4
3,0.10425532925655853,12,4
1,0.11474510525469754,13,5
2,0.10945517376366977,14,5
3,0.10812338971637983,15,5
4,0.10726003675749127,16,5
