,Accuracy,Recall,Precision
0,0.9065741254465973,0.7445072441484007,0.8735165661030694
1,0.9315835786453125,0.8329801935555132,0.9007434472413687
2,0.936216529492213,0.830831395574584,0.9225108463230409
3,0.9507338155937138,0.8789358989151717,0.9275957276878135
4,0.9536457541885621,0.881929977699464,0.9352318530579653
5,0.9552960883193803,0.8905131379479959,0.9340634051044763
6,0.9585084089294739,0.8918244194112599,0.9439085623723216
7,0.9606252186604376,0.8943489429217466,0.951385284226015
8,0.9605792778816353,0.8929169151695497,0.9496181993313547
9,0.9615016273637415,0.897027485271949,0.9493930790129553
