epoch,loss,cumulative_epoch,iteration
1,0.1026149497386718,1,1
2,0.09806338977638068,2,1
3,0.09776701459665325,3,1
1,0.10169543176335628,4,2
2,0.09796209274967657,5,2
3,0.09739181283182473,6,2
4,0.09692034743144678,7,2
