,Train,Test
0,0.5240179922177722,0.24992718243315776
1,0.1867791378479695,0.17531986490296522
2,0.14798361969800702,0.14188856679361395
3,0.13018986166935034,0.13040284818468692
4,0.11971536471686489,0.1215159430257332
5,0.11239113366008549,0.12262476549018586
6,0.10733539236703045,0.1150799190185032
7,0.10361822191110334,0.11656250442136668
8,0.1004065516284873,0.12248366581582194
9,0.0981335103736021,0.11998853994599099
