iteration,prune_amount,neurons_before,neurons_after,accuracy,recall,precision,model_size_kb,parameters
1,0.1,64,58,0.9623504671604209,0.8862527136060082,0.9496305601654029,106.36328125,13897
2,0.1,64,52,0.9616863891681501,0.8846666540837461,0.9496496832079554,106.36328125,13897
3,0.1,64,47,0.9633696424124478,0.8907752872722302,0.9508233955043419,106.36328125,13897
