filter_type,config_label,signal_label,snr_db,smoothness_score,correlation,peak_preservation,edge_sharpness,phase_delay_ms,composite_score
EMA,α=0.01,ID01-Seat-G1,-20.445774886884113,4.829297179974288,0.24332815706967592,0.16005742278427312,0.04519811014257289,19.166666666666668,36.78163552823365
EMA,α=0.01,ID05-Stand-G2,-25.421833074159135,3.59724300645115,0.27213839253030725,0.24072089526413498,0.13299775379473808,39.166666666666664,45.31784277745519
EMA,α=0.01,ID08-Seat-G3,-19.903573315780637,4.480087733775148,0.1917424089801454,0.012911671892968228,0.03217340531069245,658.3333333333334,29.07031653319503
EMA,α=0.01,ID10-Stand-G4,-13.684703923907653,4.3922014416757245,0.2522328885350753,0.21949272800312328,0.00707644492537645,105.0,32.08356256894006
EMA,α=0.05,ID01-Seat-G1,-9.19600656217792,3.4449942284375816,0.3786958408663197,0.4717653251204488,0.22540702255373837,15.0,53.27664622131763
EMA,α=0.05,ID05-Stand-G2,-12.071154464606538,2.2126741264087197,0.40472148922688694,0.3998418287443868,0.6843100557829606,14.166666666666666,48.979621730485135
EMA,α=0.05,ID08-Seat-G3,-7.159148427889417,3.164771256885505,0.4125078510846804,0.3745408176015372,0.1585365210260955,24.166666666666668,50.22211518037564
EMA,α=0.05,ID10-Stand-G4,-3.057603237333416,3.1540787227534537,0.48542513720296565,0.40955417956717577,0.03215504563557608,38.333333333333336,41.985853892895655
EMA,α=0.1,ID01-Seat-G1,-4.569018129923798,2.8708848608793107,0.49832882858084204,0.6013079336065172,0.4375405365528755,12.5,57.510118087214664
EMA,α=0.1,ID05-Stand-G2,-6.99279742383463,1.635443537249384,0.5143719539585286,0.5969487277172539,1.3464392196988741,10.833333333333334,55.108998330498004
EMA,α=0.1,ID08-Seat-G3,-2.4510274535963164,2.6566375547035763,0.5513390359277003,0.5321173936729015,0.29157922161801464,16.666666666666668,55.66853486869046
EMA,α=0.1,ID10-Stand-G4,1.057659632742586,2.704697093244619,0.6121766317193266,0.5605223116310207,0.05597976680727246,22.5,51.3030662693736
EMA,α=0.15,ID01-Seat-G1,-1.711492521879369,2.5527265291814483,0.59054657228521,0.6697124435027278,0.639035449370257,9.166666666666666,60.07865851700986
EMA,α=0.15,ID05-Stand-G2,-4.275264919654888,1.3034126077119537,0.5938098846849603,0.7150062914615981,1.9676611970654312,8.333333333333334,58.97963751783385
EMA,α=0.15,ID08-Seat-G3,0.2991350945539705,2.3796091090001887,0.6407204982785676,0.6997615672747518,0.4134942704015805,12.5,61.41063901200201
EMA,α=0.15,ID10-Stand-G4,3.530311947051823,2.4624202511324493,0.6885497348621978,0.6695678384869973,0.07546477649832176,15.0,59.203619790926474
EMA,α=0.2,ID01-Seat-G1,0.42896966081403143,2.3382130074619436,0.6636972966984231,0.7558166255760983,0.8261497166565824,8.333333333333334,63.361625821344134
EMA,α=0.2,ID05-Stand-G2,-2.331876255702501,1.0711199069173107,0.6579633221825087,0.7666226741395622,2.5580047799424555,6.666666666666667,60.865461565302844
EMA,α=0.2,ID08-Seat-G3,2.3876642071524876,2.193853245438897,0.7072766523386133,0.7772866176822376,0.5298167353410307,9.166666666666666,65.24109527915383
EMA,α=0.2,ID10-Stand-G4,5.41716001450526,2.2979548331563144,0.7438452113213252,0.7565601750565792,0.09580572300965712,10.833333333333334,66.17021851822777
EMA,α=0.25,ID01-Seat-G1,2.1952061594352856,2.1791301045994933,0.7230312040773738,0.781517924866756,0.9998286858996375,7.5,65.43929108588648
EMA,α=0.25,ID05-Stand-G2,-0.7254936027665458,0.8942152025551491,0.7122813634176696,0.8261812979019393,3.242026105150069,5.833333333333333,62.97738638488934
EMA,α=0.25,ID08-Seat-G3,4.14722165716104,2.056929665836846,0.7598856062317118,0.8556903678708755,0.6428060395733384,8.333333333333334,68.85675127427686
EMA,α=0.25,ID10-Stand-G4,7.005539161607548,2.173348905733133,0.7872016257576844,0.8124418886998542,0.11555777124774226,8.333333333333334,69.56274437523673
EMA,α=0.3,ID01-Seat-G1,3.7502432866741167,2.0542204089308496,0.7720317297054017,0.8352906257704756,1.1614462586079293,5.833333333333333,68.19267785563055
EMA,α=0.3,ID05-Stand-G2,0.7108964092495169,0.7527194647452132,0.7590885771907017,0.8785745602582815,3.945656885972143,5.0,65.2067311567474
EMA,α=0.3,ID08-Seat-G3,5.717266960038842,1.949891926117236,0.8027362621939002,0.9047738123265076,0.7615084124703541,8.333333333333334,71.43583497947287
EMA,α=0.3,ID10-Stand-G4,8.420320818839228,2.0723853904877996,0.8226969485125757,0.8875513202227161,0.13511153352864225,5.833333333333333,72.76518265348389
EMA,α=0.4,ID01-Seat-G1,6.551476227509711,1.8667135596503917,0.8475911121423799,0.9177061709541037,1.4538310831970624,4.166666666666667,72.6352392634585
EMA,α=0.4,ID05-Stand-G2,3.358597060212702,0.5363945479759517,0.8349013625575182,0.9131676227860254,5.340363884082852,5.0,68.08338334160798
EMA,α=0.4,ID08-Seat-G3,8.56305715116567,1.789211400584037,0.8680810994869962,0.923301721513767,0.982012523989288,4.166666666666667,73.91001676575138
EMA,α=0.4,ID10-Stand-G4,10.982548816809468,1.9117234636327958,0.8780249750154736,0.9313751324461771,0.17161208765334893,4.166666666666667,75.73128749674906
EMA,α=0.5,ID01-Seat-G1,9.231654060019887,1.7286792003316809,0.901751583141856,0.9431511422835867,1.7130757530997487,2.5,75.13961448845411
EMA,α=0.5,ID05-Stand-G2,5.947762264188657,0.3744942404344731,0.8918736328979809,0.9337707837113328,7.010099132008043,0.8333333333333334,70.38441353552803
EMA,α=0.5,ID08-Seat-G3,11.274968136559936,1.669518875122464,0.9146487971121725,0.9738386248102234,1.182108876629521,3.3333333333333335,77.12479052673376
EMA,α=0.5,ID10-Stand-G4,13.440010292073671,1.782776568153919,0.9190959501205289,0.9661231143465551,0.20972179705207972,3.3333333333333335,78.25795108924794
MAF,N=3,ID01-Seat-G1,7.506807269243011,1.6847826307601086,0.765185564108542,0.9493260587950835,1.577111112419516,5.0,72.667570211351
MAF,N=3,ID05-Stand-G2,3.711649233627616,0.35247274794169264,0.688116529233112,0.9584174101681112,6.283250058444941,5.0,67.41474903315444
MAF,N=3,ID08-Seat-G3,9.69711690684366,1.6357158466059165,0.7978334797506751,0.977183680092735,1.0645555440439947,5.0,74.90841904629914
MAF,N=3,ID10-Stand-G4,11.318981140151026,1.7824032385901338,0.7535522638903626,0.9372080989563286,0.1816944314891266,4.166666666666667,74.25994331457517
MAF,N=5,ID01-Seat-G1,3.029456954558071,1.939338229150651,0.5467716387171465,0.9106737297857131,1.1303000150326017,10.0,67.04826231311606
MAF,N=5,ID05-Stand-G2,-0.5198929246605714,0.682840327258487,0.45818423756066523,0.9063602048651429,3.828733369595526,10.0,61.78378976997958
MAF,N=5,ID08-Seat-G3,5.1858694114552994,1.8361873379656684,0.6450096306411659,0.9457159809833086,0.7072833331922691,9.166666666666666,70.19940919417282
MAF,N=5,ID10-Stand-G4,7.708395540178688,2.033141067255341,0.6627347668485205,0.9141071218214005,0.1193999935872853,8.333333333333334,71.12787814484854
MAF,N=7,ID01-Seat-G1,0.5790039000875491,2.211172439279387,0.3956189955503329,0.8115804649464367,0.7222023934702434,14.166666666666666,61.5044982213748
MAF,N=7,ID05-Stand-G2,-2.7825121979928067,0.9850763266806837,0.3576065184347325,0.818786952024395,2.390559555305767,15.0,58.50384269452738
MAF,N=7,ID08-Seat-G3,2.6383143097680066,2.0311395047498064,0.522437237940203,0.8481674327091939,0.4841547624341078,14.166666666666666,64.85692461991196
MAF,N=7,ID10-Stand-G4,5.678779222265721,2.1975862284425016,0.6112952625047362,0.8159021384539621,0.09905951979037908,12.5,66.71174497150278
MAF,N=10,ID01-Seat-G1,-1.504170358499553,2.5158621386694384,0.3385624116581003,0.6751925324277345,0.5091583361771579,16.666666666666668,57.01953039589716
MAF,N=10,ID05-Stand-G2,-4.723526700961674,1.3289216441313678,0.33117943028995883,0.7419435139246575,1.5075333389841645,15.833333333333334,56.55589158462695
MAF,N=10,ID08-Seat-G3,0.2576644934266188,2.2836930559139255,0.4279710968591803,0.7241139776050809,0.3420833378254126,18.333333333333332,59.269276397433345
MAF,N=10,ID10-Stand-G4,3.557527612191638,2.3501539447577287,0.5493800905987082,0.7424048396984237,0.07146666527648148,16.666666666666668,58.83846781052006
MAF,N=15,ID01-Seat-G1,-4.139616598236446,2.8073945168360113,0.2469795578253822,0.5500306845057369,0.33156111567255314,25.833333333333332,52.7029540416614
MAF,N=15,ID05-Stand-G2,-6.641116227026181,1.674543937444603,0.32083153003751774,0.647030440491335,0.9476611183231904,19.166666666666668,54.27039521509822
MAF,N=15,ID08-Seat-G3,-2.2456829989145635,2.572255488981963,0.35635967782752,0.5354554927079731,0.24193333855105784,25.833333333333332,53.162671732047116
MAF,N=15,ID10-Stand-G4,1.2081037360172984,2.5985717961566515,0.4663386277010954,0.6131149491874416,0.04409443852103629,29.166666666666668,49.13804256036434
MAF,N=20,ID01-Seat-G1,-6.21013230805507,3.1047587967126944,0.17582994860702608,0.4918959961810037,0.23347917080391192,28.333333333333332,50.66427183644332
MAF,N=20,ID05-Stand-G2,-8.459543068497256,1.9001743132845368,0.27991945071517527,0.5015085657514181,0.716887508672274,17.5,49.844598733051306
MAF,N=20,ID08-Seat-G3,-4.025207644517653,2.812870247276928,0.30654965276225404,0.2933778898955802,0.18321250365891806,31.666666666666668,45.75894785094944
MAF,N=20,ID10-Stand-G4,-0.3075473634579195,2.792009103620611,0.4230579171369182,0.5690258072430958,0.037008335256056464,37.5,45.994266677154044
MAF,N=25,ID01-Seat-G1,-7.930826559114318,3.313322829816133,0.176049738045591,0.5005978208563049,0.18531667004649835,40.0,51.3452020108913
MAF,N=25,ID05-Stand-G2,-9.944115873651581,2.0620334615992912,0.26645360248025174,0.43631573055013967,0.6011766720858093,34.166666666666664,48.04420887070592
MAF,N=25,ID08-Seat-G3,-5.451797989307363,2.9754588447725125,0.27897279923116053,0.21252190153985748,0.14758666820824154,33.333333333333336,43.31373472613026
MAF,N=25,ID10-Stand-G4,-1.4368555979883995,2.942323341560817,0.38499716977061776,0.3087183250388856,0.03530666426445055,46.666666666666664,37.75466069608851
MAF,N=30,ID01-Seat-G1,-9.457652969364338,3.484975995995138,0.14797908553029251,0.43699506992063686,0.16179444767508866,45.833333333333336,49.429542658738036
MAF,N=30,ID05-Stand-G2,-11.183666073740438,2.214018610335343,0.2254943798157707,0.391533743852972,0.4903194477555288,48.333333333333336,46.492729283956976
MAF,N=30,ID08-Seat-G3,-6.530562006759553,3.1238120184649127,0.24931016775958192,0.3757324551806791,0.12497500022355891,38.333333333333336,48.13597478934498
MAF,N=30,ID10-Stand-G4,-2.3514921068475743,3.0676264376617404,0.3549267083494348,0.2141736097130741,0.04116666764538328,52.5,35.67204516789113
MAF,N=40,ID01-Seat-G1,-11.261760046571148,3.761989802466943,0.2017327902726196,0.41840576897361736,0.12092500222206598,28.333333333333332,50.097812552550145
MAF,N=40,ID05-Stand-G2,-13.571106526739399,2.4548825858940186,0.17263647068126978,0.2731263081554303,0.3454104190474027,74.16666666666667,42.76151029996682
MAF,N=40,ID08-Seat-G3,-8.003342998015166,3.3345631523336277,0.21624083949919792,0.33723782417481557,0.09093333399068805,55.0,45.629271622254905
MAF,N=40,ID10-Stand-G4,-3.883328127966069,3.2527562352201875,0.29792912795206417,0.3740663986029764,0.06492083272120615,69.16666666666667,43.68974343611139
MAF,N=50,ID01-Seat-G1,-12.25998954492644,3.9063027723754495,0.192087404848863,0.28731307436045533,0.09550500145065594,29.166666666666668,45.658840553773736
MAF,N=50,ID05-Stand-G2,-16.354668302721535,2.665703467248647,0.13210336222838445,0.3205144839739004,0.2578550032731922,89.16666666666667,44.098133481569114
MAF,N=50,ID08-Seat-G3,-9.798308541422303,3.48125905025799,0.1501633033101942,0.17185647773654655,0.0669433340243996,76.66666666666667,36.53675382764974
MAF,N=50,ID10-Stand-G4,-5.301059468224207,3.422995933459483,0.25213202552481456,0.25988055267472143,0.054458332807601866,84.16666666666667,38.46280868736107
Butterworth,10Hz-O2,ID01-Seat-G1,-1.858092611429428,2.4193140259822843,0.05110598491833376,0.736206818429689,0.5587054761278036,20.833333333333332,55.06365741633441
Butterworth,10Hz-O2,ID05-Stand-G2,-5.123832378417696,1.2937051859148172,-0.038260074515411406,0.72741396547573,1.7382341456738315,20.833333333333332,51.43157840465889
Butterworth,10Hz-O2,ID08-Seat-G3,-0.0895481411182637,2.177905937169404,0.23572539894468023,0.7403738330472215,0.42679706410844864,23.333333333333332,57.013594352563956
Butterworth,10Hz-O2,ID10-Stand-G4,3.046507774160219,2.258919701900885,0.3702089586666284,0.7281667323201221,0.07681587689650064,22.5,56.53608877829349
Butterworth,10Hz-O3,ID01-Seat-G1,-3.344500472145311,2.534277243614406,-0.08605299213474393,0.4929159157737719,0.4253271888449852,33.333333333333336,46.28036955875767
Butterworth,10Hz-O3,ID05-Stand-G2,-6.3911256842410635,1.465860392420213,-0.10583983207396595,0.554526910663249,1.2585141508990658,34.166666666666664,45.74453020381332
Butterworth,10Hz-O3,ID08-Seat-G3,-1.7834698316412476,2.233205128205581,0.08891990793692271,0.5851055984198875,0.3103078381543871,34.166666666666664,50.63107705821932
Butterworth,10Hz-O3,ID10-Stand-G4,1.273204677558392,2.2781486006191702,0.28441030988290134,0.8880991305293016,0.06426494340106921,32.5,57.53074383959322
Butterworth,10Hz-O4,ID01-Seat-G1,-4.2350827066035555,2.5862173330696674,-0.09318821925556037,0.4430856586420726,0.3551386114249389,43.333333333333336,44.800151684707004
Butterworth,10Hz-O4,ID05-Stand-G2,-6.900165034967003,1.5476598623912297,-0.029401972413156553,0.5608143219764292,1.0015360581460138,45.833333333333336,47.05222472891088
