epoch,loss,cumulative_epoch,iteration
1,0.10255524160058445,1,1
2,0.09828004280848127,2,1
3,0.09761231731215485,3,1
1,0.10145711138300337,4,2
2,0.09760432267587724,5,2
3,0.09714277201231113,6,2
1,0.10243531190511725,7,3
2,0.10026024398896703,8,3
3,0.0998585341892721,9,3
4,0.09985927091085998,10,3
