baseline_accuracy,baseline_recall,baseline_precision,baseline_size_kb,baseline_params,final_accuracy,final_recall,final_precision,final_size_kb,final_params,accuracy_drop,size_reduction_kb,compression_ratio,target_pruning_pct,num_iterations,total_epochs
0.9644994973298531,0.8969168406234675,0.9512110300425901,56.36328125,13897,0.9635910017432048,0.8919813580843527,0.9496066154106424,42.41796875,10361,0.0009084955866482947,13.9453125,1.3287595542867667,30.0,3,10
