,Accuracy,Recall,Precision
0,0.9078037768918692,0.7021681949191226,0.8799896197738695
1,0.9463707957919776,0.8390816441297441,0.9200735184535557
2,0.9552477044838366,0.875646603407505,0.9207226019598942
3,0.9613586482373331,0.8950733182806679,0.9293489508002069
4,0.962203695516946,0.901913366860389,0.9282243858929855
5,0.9646997147965432,0.9055499141937231,0.9353328076806644
6,0.9627944461614901,0.9030614331669355,0.927922393958801
7,0.9626066578771317,0.8985397808908526,0.9335227129286208
8,0.96654238733681,0.9151857820764813,0.9369391125781192
9,0.9668318942751959,0.9168910002065106,0.938342578873218
