,Train,Test
0,0.5042859949324462,0.24784958580267047
1,0.1845490015075384,0.18250600824723115
2,0.14758739797660403,0.1445708076641459
3,0.13082165925336048,0.1352531114293659
4,0.12098797153624119,0.13631677192967337
5,0.1146001541543167,0.1215072978004242
6,0.10974113549199863,0.1256079366372722
7,0.1060496741924304,0.1173670662703706
8,0.10342659365271997,0.11646866630675412
9,0.10136848481284394,0.12415613027707362
