,Train,Test
0,0.5738771447263198,0.2746405315877555
1,0.1894013129554694,0.16230175988163328
2,0.14887938796744052,0.14601718231526695
3,0.13148974009447106,0.12807559053416043
4,0.12125142892782315,0.12656808003407288
5,0.11456198614762712,0.12324081252401325
6,0.10946034651957438,0.11773292945811124
7,0.10578882145190947,0.12217996596602196
8,0.10268953383185297,0.11933627740174145
9,0.10025800076681982,0.1263301042006119
