epoch,loss,cumulative_epoch,iteration
1,0.09948156654633619,1,1
2,0.09496504650846624,2,1
3,0.09462626268341395,3,1
1,0.09899213109433898,4,2
2,0.09717265406964255,5,2
3,0.09689601931894705,6,2
1,0.10236878550759942,7,3
2,0.10026599241973089,8,3
3,0.10014811852588956,9,3
1,0.11097250837236362,10,4
2,0.10588399568262034,11,4
3,0.10531503220980734,12,4
1,0.12175176038855655,13,5
2,0.11375278978815767,14,5
3,0.1118974624589116,15,5
4,0.1110246992210782,16,5
