iteration,prune_amount,neurons_before,neurons_after,accuracy,recall,precision,model_size_kb,parameters
1,0.1,64,58,0.9603845011017168,0.8911162224166528,0.9245904339105563,106.36328125,13897
2,0.1,64,52,0.9599523039580768,0.8880055613518719,0.9260420926642328,106.36328125,13897
3,0.1,64,47,0.9595857081665966,0.8861074902141516,0.9255667277440219,106.36328125,13897
