epoch,loss,cumulative_epoch,iteration
1,0.09618191331203778,1,1
2,0.09168225297011454,2,1
3,0.09111303520156483,3,1
1,0.09643882705624628,4,2
2,0.09223951808966026,5,2
3,0.09164482763783986,6,2
1,0.09609521955183455,7,3
2,0.09446833689956992,8,3
3,0.09384084905270319,9,3
4,0.0938125331495376,10,3
