,Accuracy,Recall,Precision
0,0.9017302921020836,0.6511809364178647,0.8927802279151518
1,0.9438577397367669,0.8230112031906165,0.9325019385930903
2,0.9514485201206409,0.8454710964644343,0.9460232395157014
3,0.9577203678254212,0.87369641931818,0.9456349368726749
4,0.9586288634120697,0.8731585971509286,0.950520307955497
5,0.9574298337038027,0.8645309239405558,0.9538374739962772
6,0.9593667278479261,0.8754253182037998,0.9514778819717815
7,0.958066241779729,0.8676922330859886,0.9526055115855698
8,0.9608101751505704,0.8801277184446707,0.9526818390751771
9,0.9608424567196392,0.8825166386084259,0.9491386239029513
