,Accuracy,Recall,Precision
0,0.908269615664862,0.6772772634873383,0.9026739404341999
1,0.9348327353556968,0.7776170420172737,0.9368613573584768
2,0.946629343023953,0.8198775113122115,0.9485081329405723
3,0.9500880825670304,0.834733030279396,0.948480124064457
4,0.9544230361276874,0.8515661234103142,0.9498868797343084
5,0.9557281338486087,0.855464859699999,0.9529336771064496
6,0.9595004657769252,0.8799022209677311,0.9450238401322185
7,0.9585781352321044,0.8694695179248468,0.9518677471055795
8,0.9598186698148883,0.8753643345573288,0.9504700268529227
9,0.9589055625755158,0.8694345618662254,0.9539922451930904
