,Train,Test
0,0.4799927492344593,0.2689417790215461
1,0.18258240980371065,0.18853953861800363
2,0.14765330043467662,0.16337822689849602
3,0.13197772357317997,0.14443665731343183
4,0.12180450838261105,0.14491600606486046
5,0.11506430106419256,0.12681549019717298
6,0.11047984815796802,0.13838824408731415
7,0.1065299464127728,0.1294027123172072
8,0.10357908879674924,0.12264169478424193
9,0.10119923106543184,0.11793532098791121
