epoch,loss,cumulative_epoch,iteration
1,0.09610382892931306,1,1
2,0.09189463921031599,2,1
3,0.09100214982655834,3,1
1,0.09544485671767639,4,2
2,0.0937438043525342,5,2
3,0.09309221909972536,6,2
1,0.09906127595664767,7,3
2,0.09667645935329293,8,3
3,0.09599223819048897,9,3
1,0.102284292123821,10,4
2,0.09985550273948295,11,4
3,0.09981018255346154,12,4
4,0.09954663614072,13,4
