iteration,prune_amount,neurons_before,neurons_after,accuracy,recall,precision,model_size_kb,parameters
1,0.1,64,58,0.9607510968931972,0.8915718183590684,0.9250947069408312,106.36328125,13897
2,0.1,64,52,0.9601876970452379,0.892357179861685,0.922925789741561,106.36328125,13897
3,0.1,64,47,0.9592191123751163,0.8855896425071814,0.9237572327822734,106.36328125,13897
4,0.1,64,42,0.9576871278570354,0.8780423986601598,0.9246795191227207,106.36328125,13897
