,Train,Test
0,0.48510947615174144,0.19369384501405337
1,0.1857928044006023,0.16365987826437678
2,0.1446050337189172,0.1566966986488321
3,0.1279854955086581,0.1479754484242495
4,0.11783876334408813,0.14072208251631646
5,0.1111972656379112,0.14179085041787245
6,0.10658859668862834,0.14390039943963473
7,0.10276158665786723,0.1437678618899282
8,0.09999087880653369,0.14455344791242417
9,0.09759728668172575,0.1441391607368204
