,Accuracy,Recall,Precision
0,0.9454351106154565,0.8111049349825983,0.9257858122757916
1,0.9541562315496197,0.8654905475206025,0.9216254290573753
2,0.9558502899965656,0.8755021822983287,0.9197309212752321
3,0.957320532065555,0.881261520973337,0.9221579297706125
4,0.9598056656414847,0.8839302661296692,0.9285622586231999
5,0.960206991560579,0.8864514820199243,0.9283474323466093
6,0.9611832940368371,0.8829965554803636,0.9348786085773698
7,0.9612990611288835,0.8820420712125856,0.936455060242815
8,0.9625995114628716,0.8923797385596473,0.9333625864570871
9,0.9605620106428546,0.8897097013558017,0.9267816628026327
