,Train,Test
0,0.992339667587896,0.7222512259033829
1,0.45927479373482605,0.5506711521240307
2,0.28264528953266077,0.45479563375147797
3,0.2007473810886273,0.40358083730241273
4,0.15753501992119553,0.3878410023651582
